transaction_id,user_id,datetime,amount,merchant,category,channel,payment_type,location,hour,day_of_week,is_weekend,time_bucket,category_avg_amount,category_std_amount,category_txn_count,merchant_avg_amount,merchant_txn_count,amount_zscore,flags,reasons
TXN000623,U001,2025-09-15 08:10:00,105.82,SETEL,Fuel,E-WALLET,DEBIT,Shah Alam,8,0,False,MORNING,83.21,22.89,142,85.28,42,0.99,NORMAL,No unusual spending behavior detected
TXN000622,U001,2025-09-15 17:51:00,416.69,LAZADA,Shopping,DEBIT CARD,DEBIT,Petaling Jaya,17,0,False,AFTERNOON,287.1,137.94,177,299.9,51,0.94,NORMAL,No unusual spending behavior detected
TXN000621,U001,2025-09-15 18:07:00,31.33,AEON,Grocery,DEBIT CARD,DEBIT,Shah Alam,18,0,False,EVENING,141.85,61.78,177,148.39,49,-1.79,NORMAL,No unusual spending behavior detected
TXN000626,U001,2025-09-16 09:47:00,90.06,SETEL,Fuel,E-WALLET,DEBIT,Petaling Jaya,9,1,False,MORNING,83.21,22.89,142,85.28,42,0.3,NORMAL,No unusual spending behavior detected
TXN000625,U001,2025-09-16 10:57:00,58.65,MCDONALDS,Food,E-WALLET,DEBIT,Petaling Jaya,10,1,False,MORNING,71.84,34.34,263,65.96,57,-0.38,NORMAL,No unusual spending behavior detected
TXN000624,U001,2025-09-16 19:39:00,98.82,LOTUS,Grocery,DEBIT CARD,DEBIT,Kuala Lumpur,19,1,False,EVENING,141.85,61.78,177,149.89,47,-0.7,NORMAL,No unusual spending behavior detected
TXN000629,U001,2025-09-17 10:07:00,100.06,LOCAL CAFE,Food,E-WALLET,DEBIT,Petaling Jaya,10,2,False,MORNING,71.84,34.34,263,75.05,62,0.82,NORMAL,No unusual spending behavior detected
TXN000628,U001,2025-09-17 13:45:00,47.36,TEXAS CHICKEN,Food,DEBIT CARD,DEBIT,Shah Alam,13,2,False,AFTERNOON,71.84,34.34,263,75.97,49,-0.71,NORMAL,No unusual spending behavior detected
TXN000627,U001,2025-09-17 15:52:00,35.21,TNG TRANSIT,Transport,E-WALLET,DEBIT,Petaling Jaya,15,2,False,AFTERNOON,27.72,12.25,129,27.53,54,0.61,NORMAL,No unusual spending behavior detected
TXN000630,U001,2025-09-18 19:07:00,101.09,TEXAS CHICKEN,Food,DEBIT CARD,DEBIT,Kuala Lumpur,19,3,False,EVENING,71.84,34.34,263,75.97,49,0.85,NORMAL,No unusual spending behavior detected
TXN000632,U001,2025-09-19 13:54:00,137.59,VILLAGE GROCER,Grocery,DEBIT CARD,DEBIT,Kuala Lumpur,13,4,False,AFTERNOON,141.85,61.78,177,146.37,36,-0.07,NORMAL,No unusual spending behavior detected
TXN000633,U001,2025-09-19 15:31:00,91.49,PETRONAS,Fuel,E-WALLET,DEBIT,Kuala Lumpur,15,4,False,AFTERNOON,83.21,22.89,142,83.28,55,0.36,NORMAL,No unusual spending behavior detected
TXN000631,U001,2025-09-19 18:36:00,18.53,LOCAL CAFE,Food,E-WALLET,DEBIT,Shah Alam,18,4,False,EVENING,71.84,34.34,263,75.05,62,-1.55,NORMAL,No unusual spending behavior detected
TXN000636,U001,2025-09-20 11:22:00,146.65,KFC,Food,DEBIT CARD,DEBIT,Shah Alam,11,5,True,MORNING,71.84,34.34,263,70.94,50,2.18,HIGH_AMOUNT,Transaction amount is significantly higher than your usual category spending
TXN000635,U001,2025-09-20 12:47:00,33.13,TNG TRANSIT,Transport,DEBIT CARD,DEBIT,Shah Alam,12,5,True,AFTERNOON,27.72,12.25,129,27.53,54,0.44,NORMAL,No unusual spending behavior detected
TXN000634,U001,2025-09-20 15:49:00,19.85,TNG TRANSIT,Transport,E-WALLET,DEBIT,Shah Alam,15,5,True,AFTERNOON,27.72,12.25,129,27.53,54,-0.64,NORMAL,No unusual spending behavior detected
TXN000639,U001,2025-09-21 13:41:00,93.92,PETRONAS,Fuel,E-WALLET,DEBIT,Shah Alam,13,6,True,AFTERNOON,83.21,22.89,142,83.28,55,0.47,NORMAL,No unusual spending behavior detected
TXN000637,U001,2025-09-21 18:04:00,107.5,SHELL,Fuel,DEBIT CARD,DEBIT,Petaling Jaya,18,6,True,EVENING,83.21,22.89,142,81.18,45,1.06,NORMAL,No unusual spending behavior detected
TXN000638,U001,2025-09-21 18:20:00,127.36,IKEA,Shopping,E-WALLET,DEBIT,Petaling Jaya,18,6,True,EVENING,287.1,137.94,177,300.27,46,-1.16,NORMAL,No unusual spending behavior detected
TXN000640,U001,2025-09-22 20:38:00,77.83,TEXAS CHICKEN,Food,DEBIT CARD,DEBIT,Shah Alam,20,0,False,EVENING,71.84,34.34,263,75.97,49,0.17,NORMAL,No unusual spending behavior detected
TXN000642,U001,2025-09-23 09:57:00,171.86,UNIQLO,Shopping,DEBIT CARD,DEBIT,Shah Alam,9,1,False,MORNING,287.1,137.94,177,296.04,35,-0.84,NORMAL,No unusual spending behavior detected
TXN000641,U001,2025-09-23 16:05:00,115.89,PETRONAS,Fuel,DEBIT CARD,DEBIT,Petaling Jaya,16,1,False,AFTERNOON,83.21,22.89,142,83.28,55,1.43,NORMAL,No unusual spending behavior detected
TXN000643,U001,2025-09-23 18:20:00,117.99,LOTUS,Grocery,DEBIT CARD,DEBIT,Shah Alam,18,1,False,EVENING,141.85,61.78,177,149.89,47,-0.39,NORMAL,No unusual spending behavior detected
TXN000644,U001,2025-09-24 11:58:00,196.49,VILLAGE GROCER,Grocery,DEBIT CARD,DEBIT,Kuala Lumpur,11,2,False,MORNING,141.85,61.78,177,146.37,36,0.88,NORMAL,No unusual spending behavior detected
TXN000647,U001,2025-09-25 08:32:00,22.8,TNG TRANSIT,Transport,DEBIT CARD,DEBIT,Shah Alam,8,3,False,MORNING,27.72,12.25,129,27.53,54,-0.4,NORMAL,No unusual spending behavior detected
TXN000646,U001,2025-09-25 10:58:00,31.67,RAPIDKL,Transport,E-WALLET,DEBIT,Shah Alam,10,3,False,MORNING,27.72,12.25,129,26.39,39,0.32,NORMAL,No unusual spending behavior detected
TXN000645,U001,2025-09-25 21:23:00,33.7,RAPIDKL,Transport,E-WALLET,DEBIT,Petaling Jaya,21,3,False,EVENING,27.72,12.25,129,26.39,39,0.49,NORMAL,No unusual spending behavior detected
TXN000650,U001,2025-09-26 10:29:00,262.62,LAZADA,Shopping,E-WALLET,DEBIT,Shah Alam,10,4,False,MORNING,287.1,137.94,177,299.9,51,-0.18,NORMAL,No unusual spending behavior detected
TXN000649,U001,2025-09-26 18:36:00,36.07,GIANT,Grocery,E-WALLET,DEBIT,Kuala Lumpur,18,4,False,EVENING,141.85,61.78,177,122.73,45,-1.71,NORMAL,No unusual spending behavior detected
TXN000648,U001,2025-09-26 21:31:00,45.26,GRAB*FOOD,Food,DEBIT CARD,DEBIT,Kuala Lumpur,21,4,False,EVENING,71.84,34.34,263,71.35,45,-0.77,NORMAL,No unusual spending behavior detected
TXN000652,U001,2025-09-27 08:50:00,59.64,TEXAS CHICKEN,Food,E-WALLET,DEBIT,Shah Alam,8,5,True,MORNING,71.84,34.34,263,75.97,49,-0.36,NORMAL,No unusual spending behavior detected
TXN000651,U001,2025-09-27 11:15:00,168.87,LOTUS,Grocery,E-WALLET,DEBIT,Shah Alam,11,5,True,MORNING,141.85,61.78,177,149.89,47,0.44,NORMAL,No unusual spending behavior detected
TXN000653,U001,2025-09-27 21:53:00,12.44,MCDONALDS,Food,DEBIT CARD,DEBIT,Shah Alam,21,5,True,EVENING,71.84,34.34,263,65.96,57,-1.73,NORMAL,No unusual spending behavior detected
TXN000656,U001,2025-09-28 19:15:00,85.2,MCDONALDS,Food,DEBIT CARD,DEBIT,Shah Alam,19,6,True,EVENING,71.84,34.34,263,65.96,57,0.39,NORMAL,No unusual spending behavior detected
TXN000655,U001,2025-09-28 19:22:00,118.86,SETEL,Fuel,DEBIT CARD,DEBIT,Shah Alam,19,6,True,EVENING,83.21,22.89,142,85.28,42,1.56,NORMAL,No unusual spending behavior detected
TXN000654,U001,2025-09-28 20:41:00,162.39,AEON,Grocery,E-WALLET,DEBIT,Shah Alam,20,6,True,EVENING,141.85,61.78,177,148.39,49,0.33,NORMAL,No unusual spending behavior detected
TXN000657,U001,2025-09-29 18:20:00,31.88,RAPIDKL,Transport,DEBIT CARD,DEBIT,Petaling Jaya,18,0,False,EVENING,27.72,12.25,129,26.39,39,0.34,NORMAL,No unusual spending behavior detected
TXN000658,U001,2025-09-30 10:07:00,36.79,RAPIDKL,Transport,E-WALLET,DEBIT,Petaling Jaya,10,1,False,MORNING,27.72,12.25,129,26.39,39,0.74,NORMAL,No unusual spending behavior detected
TXN000659,U001,2025-09-30 16:03:00,30.36,MCDONALDS,Food,E-WALLET,DEBIT,Petaling Jaya,16,1,False,AFTERNOON,71.84,34.34,263,65.96,57,-1.21,NORMAL,No unusual spending behavior detected
TXN000661,U001,2025-10-01 16:22:00,232.2,AEON,Grocery,DEBIT CARD,DEBIT,Petaling Jaya,16,2,False,AFTERNOON,141.85,61.78,177,148.39,49,1.46,NORMAL,No unusual spending behavior detected
TXN000660,U001,2025-10-01 18:45:00,108.85,LOCAL CAFE,Food,E-WALLET,DEBIT,Petaling Jaya,18,2,False,EVENING,71.84,34.34,263,75.05,62,1.08,NORMAL,No unusual spending behavior detected
TXN000663,U001,2025-10-02 17:55:00,51.58,GIANT,Grocery,E-WALLET,DEBIT,Kuala Lumpur,17,3,False,AFTERNOON,141.85,61.78,177,122.73,45,-1.46,NORMAL,No unusual spending behavior detected
TXN000664,U001,2025-10-02 21:09:00,92.89,KFC,Food,E-WALLET,DEBIT,Kuala Lumpur,21,3,False,EVENING,71.84,34.34,263,70.94,50,0.61,NORMAL,No unusual spending behavior detected
TXN000662,U001,2025-10-02 21:43:00,208.12,LAZADA,Shopping,E-WALLET,DEBIT,Shah Alam,21,3,False,EVENING,287.1,137.94,177,299.9,51,-0.57,NORMAL,No unusual spending behavior detected
TXN000665,U001,2025-10-03 12:54:00,10.26,KFC,Food,DEBIT CARD,DEBIT,Shah Alam,12,4,False,AFTERNOON,71.84,34.34,263,70.94,50,-1.79,NORMAL,No unusual spending behavior detected
TXN000666,U001,2025-10-03 13:02:00,42.77,RAPIDKL,Transport,E-WALLET,DEBIT,Shah Alam,13,4,False,AFTERNOON,27.72,12.25,129,26.39,39,1.23,NORMAL,No unusual spending behavior detected
TXN000668,U001,2025-10-03 13:07:00,56.87,LOCAL CAFE,Food,E-WALLET,DEBIT,Shah Alam,13,4,False,AFTERNOON,71.84,34.34,263,75.05,62,-0.44,NORMAL,No unusual spending behavior detected
TXN000667,U001,2025-10-03 17:28:00,33.71,GRAB,Transport,DEBIT CARD,DEBIT,Kuala Lumpur,17,4,False,AFTERNOON,27.72,12.25,129,29.45,36,0.49,NORMAL,No unusual spending behavior detected
TXN000670,U001,2025-10-04 17:04:00,168.84,GIANT,Grocery,E-WALLET,DEBIT,Shah Alam,17,5,True,AFTERNOON,141.85,61.78,177,122.73,45,0.44,NORMAL,No unusual spending behavior detected
TXN000669,U001,2025-10-04 20:34:00,601.47,SHOPEE,Shopping,DEBIT CARD,DEBIT,Shah Alam,20,5,True,EVENING,287.1,137.94,177,252.19,45,2.28,HIGH_AMOUNT,Transaction amount is significantly higher than your usual category spending
TXN000671,U001,2025-10-05 18:56:00,500.2,LAZADA,Shopping,E-WALLET,DEBIT,Shah Alam,18,6,True,EVENING,287.1,137.94,177,299.9,51,1.54,NORMAL,No unusual spending behavior detected
TXN000672,U001,2025-10-05 20:05:00,80.34,KFC,Food,DEBIT CARD,DEBIT,Kuala Lumpur,20,6,True,EVENING,71.84,34.34,263,70.94,50,0.25,NORMAL,No unusual spending behavior detected
TXN000673,U001,2025-10-06 13:27:00,96.53,GRAB*FOOD,Food,E-WALLET,DEBIT,Shah Alam,13,0,False,AFTERNOON,71.84,34.34,263,71.35,45,0.72,NORMAL,No unusual spending behavior detected
TXN000674,U001,2025-10-07 19:49:00,49.4,LOTUS,Grocery,DEBIT CARD,DEBIT,Kuala Lumpur,19,1,False,EVENING,141.85,61.78,177,149.89,47,-1.5,NORMAL,No unusual spending behavior detected
TXN000675,U001,2025-10-07 21:25:00,31.19,GRAB,Transport,E-WALLET,DEBIT,Shah Alam,21,1,False,EVENING,27.72,12.25,129,29.45,36,0.28,NORMAL,No unusual spending behavior detected
TXN000676,U001,2025-10-08 09:39:00,450.28,UNIQLO,Shopping,E-WALLET,DEBIT,Shah Alam,9,2,False,MORNING,287.1,137.94,177,296.04,35,1.18,NORMAL,No unusual spending behavior detected
TXN000677,U001,2025-10-09 10:27:00,79.87,GRAB*FOOD,Food,DEBIT CARD,DEBIT,Shah Alam,10,3,False,MORNING,71.84,34.34,263,71.35,45,0.23,NORMAL,No unusual spending behavior detected
TXN000678,U001,2025-10-09 17:45:00,88.38,IKEA,Shopping,DEBIT CARD,DEBIT,Kuala Lumpur,17,3,False,AFTERNOON,287.1,137.94,177,300.27,46,-1.44,NORMAL,No unusual spending behavior detected
TXN000681,U001,2025-10-10 12:29:00,114.63,KFC,Food,E-WALLET,DEBIT,Petaling Jaya,12,4,False,AFTERNOON,71.84,34.34,263,70.94,50,1.25,NORMAL,No unusual spending behavior detected
TXN000682,U001,2025-10-10 13:13:00,43.98,TNG TRANSIT,Transport,E-WALLET,DEBIT,Petaling Jaya,13,4,False,AFTERNOON,27.72,12.25,129,27.53,54,1.33,NORMAL,No unusual spending behavior detected
TXN000679,U001,2025-10-10 13:50:00,69.31,GRAB*FOOD,Food,E-WALLET,DEBIT,Kuala Lumpur,13,4,False,AFTERNOON,71.84,34.34,263,71.35,45,-0.07,NORMAL,No unusual spending behavior detected
TXN000680,U001,2025-10-10 18:48:00,30.45,MCDONALDS,Food,E-WALLET,DEBIT,Shah Alam,18,4,False,EVENING,71.84,34.34,263,65.96,57,-1.21,NORMAL,No unusual spending behavior detected
TXN000683,U001,2025-10-11 15:09:00,112.86,PETRONAS,Fuel,E-WALLET,DEBIT,Petaling Jaya,15,5,True,AFTERNOON,83.21,22.89,142,83.28,55,1.3,NORMAL,No unusual spending behavior detected
TXN000685,U001,2025-10-11 15:14:00,49.29,LOTUS,Grocery,E-WALLET,DEBIT,Petaling Jaya,15,5,True,AFTERNOON,141.85,61.78,177,149.89,47,-1.5,NORMAL,No unusual spending behavior detected
TXN000684,U001,2025-10-11 16:19:00,219.58,LOTUS,Grocery,DEBIT CARD,DEBIT,Kuala Lumpur,16,5,True,AFTERNOON,141.85,61.78,177,149.89,47,1.26,NORMAL,No unusual spending behavior detected
TXN000687,U001,2025-10-12 09:06:00,140.14,LOCAL CAFE,Food,E-WALLET,DEBIT,Shah Alam,9,6,True,MORNING,71.84,34.34,263,75.05,62,1.99,NORMAL,No unusual spending behavior detected
TXN000688,U001,2025-10-12 13:28:00,252.23,LAZADA,Shopping,E-WALLET,DEBIT,Petaling Jaya,13,6,True,AFTERNOON,287.1,137.94,177,299.9,51,-0.25,NORMAL,No unusual spending behavior detected
TXN000686,U001,2025-10-12 15:59:00,427.52,SHOPEE,Shopping,E-WALLET,DEBIT,Petaling Jaya,15,6,True,AFTERNOON,287.1,137.94,177,252.19,45,1.02,NORMAL,No unusual spending behavior detected
TXN000689,U001,2025-10-13 13:31:00,103.89,KFC,Food,E-WALLET,DEBIT,Shah Alam,13,0,False,AFTERNOON,71.84,34.34,263,70.94,50,0.93,NORMAL,No unusual spending behavior detected
TXN000690,U001,2025-10-13 16:27:00,41.54,PETRONAS,Fuel,E-WALLET,DEBIT,Shah Alam,16,0,False,AFTERNOON,83.21,22.89,142,83.28,55,-1.82,NORMAL,No unusual spending behavior detected
TXN000692,U001,2025-10-14 13:06:00,71.3,PETRONAS,Fuel,DEBIT CARD,DEBIT,Kuala Lumpur,13,1,False,AFTERNOON,83.21,22.89,142,83.28,55,-0.52,NORMAL,No unusual spending behavior detected
TXN000691,U001,2025-10-14 14:12:00,71.29,TEXAS CHICKEN,Food,DEBIT CARD,DEBIT,Petaling Jaya,14,1,False,AFTERNOON,71.84,34.34,263,75.97,49,-0.02,NORMAL,No unusual spending behavior detected
TXN000693,U001,2025-10-14 15:36:00,101.13,LOCAL CAFE,Food,E-WALLET,DEBIT,Shah Alam,15,1,False,AFTERNOON,71.84,34.34,263,75.05,62,0.85,NORMAL,No unusual spending behavior detected
TXN000694,U001,2025-10-14 16:58:00,98.02,TEXAS CHICKEN,Food,E-WALLET,DEBIT,Kuala Lumpur,16,1,False,AFTERNOON,71.84,34.34,263,75.97,49,0.76,NORMAL,No unusual spending behavior detected
TXN000695,U001,2025-10-15 12:27:00,86.85,GRAB*FOOD,Food,E-WALLET,DEBIT,Petaling Jaya,12,2,False,AFTERNOON,71.84,34.34,263,71.35,45,0.44,NORMAL,No unusual spending behavior detected
TXN000696,U001,2025-10-15 19:12:00,101.2,SETEL,Fuel,E-WALLET,DEBIT,Petaling Jaya,19,2,False,EVENING,83.21,22.89,142,85.28,42,0.79,NORMAL,No unusual spending behavior detected
TXN000697,U001,2025-10-16 20:38:00,150.6,LOTUS,Grocery,DEBIT CARD,DEBIT,Shah Alam,20,3,False,EVENING,141.85,61.78,177,149.89,47,0.14,NORMAL,No unusual spending behavior detected
TXN000698,U001,2025-10-17 12:28:00,60.13,GIANT,Grocery,DEBIT CARD,DEBIT,Shah Alam,12,4,False,AFTERNOON,141.85,61.78,177,122.73,45,-1.32,NORMAL,No unusual spending behavior detected
TXN000699,U001,2025-10-18 16:47:00,346.59,SHOPEE,Shopping,DEBIT CARD,DEBIT,Kuala Lumpur,16,5,True,AFTERNOON,287.1,137.94,177,252.19,45,0.43,NORMAL,No unusual spending behavior detected
TXN000700,U001,2025-10-19 09:57:00,65.87,SHELL,Fuel,DEBIT CARD,DEBIT,Kuala Lumpur,9,6,True,MORNING,83.21,22.89,142,81.18,45,-0.76,NORMAL,No unusual spending behavior detected
TXN000703,U001,2025-10-19 16:37:00,42.36,PETRONAS,Fuel,E-WALLET,DEBIT,Kuala Lumpur,16,6,True,AFTERNOON,83.21,22.89,142,83.28,55,-1.78,NORMAL,No unusual spending behavior detected
TXN000702,U001,2025-10-19 20:57:00,112.57,SETEL,Fuel,DEBIT CARD,DEBIT,Shah Alam,20,6,True,EVENING,83.21,22.89,142,85.28,42,1.28,NORMAL,No unusual spending behavior detected
TXN000701,U001,2025-10-19 21:48:00,238.72,GIANT,Grocery,DEBIT CARD,DEBIT,Petaling Jaya,21,6,True,EVENING,141.85,61.78,177,122.73,45,1.57,NORMAL,No unusual spending behavior detected
TXN000706,U001,2025-10-20 09:02:00,111.11,SHELL,Fuel,DEBIT CARD,DEBIT,Kuala Lumpur,9,0,False,MORNING,83.21,22.89,142,81.18,45,1.22,NORMAL,No unusual spending behavior detected
TXN000704,U001,2025-10-20 21:30:00,254.92,IKEA,Shopping,DEBIT CARD,DEBIT,Kuala Lumpur,21,0,False,EVENING,287.1,137.94,177,300.27,46,-0.23,NORMAL,No unusual spending behavior detected
TXN000705,U001,2025-10-20 23:26:00,42.27,TNG TRANSIT,Transport,DEBIT CARD,DEBIT,Shah Alam,23,0,False,LATE_NIGHT,27.72,12.25,129,27.53,54,1.19,LATE_NIGHT_WEEKDAY,Transaction occurred late at night on a weekday
TXN000707,U001,2025-10-21 09:46:00,284.92,LAZADA,Shopping,DEBIT CARD,DEBIT,Shah Alam,9,1,False,MORNING,287.1,137.94,177,299.9,51,-0.02,NORMAL,No unusual spending behavior detected
TXN000711,U001,2025-10-22 08:03:00,42.27,GRAB,Transport,E-WALLET,DEBIT,Kuala Lumpur,8,2,False,MORNING,27.72,12.25,129,29.45,36,1.19,NORMAL,No unusual spending behavior detected
TXN000708,U001,2025-10-22 08:37:00,156.21,VILLAGE GROCER,Grocery,DEBIT CARD,DEBIT,Shah Alam,8,2,False,MORNING,141.85,61.78,177,146.37,36,0.23,NORMAL,No unusual spending behavior detected
TXN000710,U001,2025-10-22 09:59:00,51.89,SETEL,Fuel,E-WALLET,DEBIT,Shah Alam,9,2,False,MORNING,83.21,22.89,142,85.28,42,-1.37,NORMAL,No unusual spending behavior detected
TXN000709,U001,2025-10-22 21:00:00,68.12,TEXAS CHICKEN,Food,DEBIT CARD,DEBIT,Kuala Lumpur,21,2,False,EVENING,71.84,34.34,263,75.97,49,-0.11,NORMAL,No unusual spending behavior detected
TXN000712,U001,2025-10-23 11:03:00,154.92,SHOPEE,Shopping,DEBIT CARD,DEBIT,Petaling Jaya,11,3,False,MORNING,287.1,137.94,177,252.19,45,-0.96,NORMAL,No unusual spending behavior detected
TXN000713,U001,2025-10-23 21:27:00,44.21,GRAB,Transport,DEBIT CARD,DEBIT,Shah Alam,21,3,False,EVENING,27.72,12.25,129,29.45,36,1.35,NORMAL,No unusual spending behavior detected
TXN000714,U001,2025-10-24 12:40:00,58.05,TEXAS CHICKEN,Food,DEBIT CARD,DEBIT,Shah Alam,12,4,False,AFTERNOON,71.84,34.34,263,75.97,49,-0.4,NORMAL,No unusual spending behavior detected
TXN000715,U001,2025-10-24 20:40:00,239.79,SHOPEE,Shopping,E-WALLET,DEBIT,Shah Alam,20,4,False,EVENING,287.1,137.94,177,252.19,45,-0.34,NORMAL,No unusual spending behavior detected
TXN000717,U001,2025-10-25 13:40:00,58.4,SETEL,Fuel,DEBIT CARD,DEBIT,Petaling Jaya,13,5,True,AFTERNOON,83.21,22.89,142,85.28,42,-1.08,NORMAL,No unusual spending behavior detected
TXN000716,U001,2025-10-25 15:22:00,74.0,GRAB*FOOD,Food,E-WALLET,DEBIT,Shah Alam,15,5,True,AFTERNOON,71.84,34.34,263,71.35,45,0.06,NORMAL,No unusual spending behavior detected
TXN000719,U001,2025-10-26 11:14:00,81.51,GRAB*FOOD,Food,DEBIT CARD,DEBIT,Petaling Jaya,11,6,True,MORNING,71.84,34.34,263,71.35,45,0.28,NORMAL,No unusual spending behavior detected
TXN000718,U001,2025-10-26 18:06:00,288.04,IKEA,Shopping,E-WALLET,DEBIT,Kuala Lumpur,18,6,True,EVENING,287.1,137.94,177,300.27,46,0.01,NORMAL,No unusual spending behavior detected
TXN000720,U001,2025-10-26 20:48:00,18.28,TNG TRANSIT,Transport,E-WALLET,DEBIT,Kuala Lumpur,20,6,True,EVENING,27.72,12.25,129,27.53,54,-0.77,NORMAL,No unusual spending behavior detected
TXN000721,U001,2025-10-26 21:34:00,49.12,TNG TRANSIT,Transport,DEBIT CARD,DEBIT,Petaling Jaya,21,6,True,EVENING,27.72,12.25,129,27.53,54,1.75,NORMAL,No unusual spending behavior detected
TXN000723,U001,2025-10-27 10:23:00,41.35,SETEL,Fuel,DEBIT CARD,DEBIT,Shah Alam,10,0,False,MORNING,83.21,22.89,142,85.28,42,-1.83,NORMAL,No unusual spending behavior detected
TXN000725,U001,2025-10-27 10:43:00,106.48,PETRONAS,Fuel,DEBIT CARD,DEBIT,Petaling Jaya,10,0,False,MORNING,83.21,22.89,142,83.28,55,1.02,NORMAL,No unusual spending behavior detected
TXN000724,U001,2025-10-27 17:02:00,57.44,KFC,Food,DEBIT CARD,DEBIT,Shah Alam,17,0,False,AFTERNOON,71.84,34.34,263,70.94,50,-0.42,NORMAL,No unusual spending behavior detected
TXN000722,U001,2025-10-27 20:25:00,84.29,LOCAL CAFE,Food,DEBIT CARD,DEBIT,Shah Alam,20,0,False,EVENING,71.84,34.34,263,75.05,62,0.36,NORMAL,No unusual spending behavior detected
TXN000728,U001,2025-10-28 13:39:00,12.75,TNG TRANSIT,Transport,E-WALLET,DEBIT,Shah Alam,13,1,False,AFTERNOON,27.72,12.25,129,27.53,54,-1.22,NORMAL,No unusual spending behavior detected
TXN000726,U001,2025-10-28 17:32:00,21.99,TNG TRANSIT,Transport,DEBIT CARD,DEBIT,Petaling Jaya,17,1,False,AFTERNOON,27.72,12.25,129,27.53,54,-0.47,NORMAL,No unusual spending behavior detected
TXN000727,U001,2025-10-28 17:40:00,43.57,RAPIDKL,Transport,E-WALLET,DEBIT,Kuala Lumpur,17,1,False,AFTERNOON,27.72,12.25,129,26.39,39,1.29,NORMAL,No unusual spending behavior detected
TXN000730,U001,2025-10-29 08:36:00,256.06,UNIQLO,Shopping,DEBIT CARD,DEBIT,Shah Alam,8,2,False,MORNING,287.1,137.94,177,296.04,35,-0.23,NORMAL,No unusual spending behavior detected
TXN000731,U001,2025-10-29 09:50:00,74.63,PETRONAS,Fuel,DEBIT CARD,DEBIT,Kuala Lumpur,9,2,False,MORNING,83.21,22.89,142,83.28,55,-0.37,NORMAL,No unusual spending behavior detected
TXN000732,U001,2025-10-29 15:29:00,19.69,TNG TRANSIT,Transport,DEBIT CARD,DEBIT,Shah Alam,15,2,False,AFTERNOON,27.72,12.25,129,27.53,54,-0.66,NORMAL,No unusual spending behavior detected
TXN000729,U001,2025-10-29 23:43:00,32.45,LOCAL CAFE,Food,E-WALLET,DEBIT,Kuala Lumpur,23,2,False,LATE_NIGHT,71.84,34.34,263,75.05,62,-1.15,LATE_NIGHT_WEEKDAY,Transaction occurred late at night on a weekday
TXN000733,U001,2025-10-30 21:05:00,12.75,TNG TRANSIT,Transport,E-WALLET,DEBIT,Kuala Lumpur,21,3,False,EVENING,27.72,12.25,129,27.53,54,-1.22,NORMAL,No unusual spending behavior detected
TXN000734,U001,2025-10-31 16:51:00,58.92,LOCAL CAFE,Food,E-WALLET,DEBIT,Shah Alam,16,4,False,AFTERNOON,71.84,34.34,263,75.05,62,-0.38,NORMAL,No unusual spending behavior detected
TXN000735,U001,2025-10-31 21:57:00,29.73,GRAB*FOOD,Food,DEBIT CARD,DEBIT,Petaling Jaya,21,4,False,EVENING,71.84,34.34,263,71.35,45,-1.23,NORMAL,No unusual spending behavior detected
TXN000736,U001,2025-11-01 21:08:00,26.74,TNG TRANSIT,Transport,DEBIT CARD,DEBIT,Petaling Jaya,21,5,True,EVENING,27.72,12.25,129,27.53,54,-0.08,NORMAL,No unusual spending behavior detected
TXN000739,U001,2025-11-02 10:13:00,115.7,GRAB*FOOD,Food,E-WALLET,DEBIT,Kuala Lumpur,10,6,True,MORNING,71.84,34.34,263,71.35,45,1.28,NORMAL,No unusual spending behavior detected
TXN000740,U001,2025-11-02 15:06:00,346.64,IKEA,Shopping,DEBIT CARD,DEBIT,Shah Alam,15,6,True,AFTERNOON,287.1,137.94,177,300.27,46,0.43,NORMAL,No unusual spending behavior detected
TXN000738,U001,2025-11-02 17:09:00,35.29,GIANT,Grocery,E-WALLET,DEBIT,Shah Alam,17,6,True,AFTERNOON,141.85,61.78,177,122.73,45,-1.72,NORMAL,No unusual spending behavior detected
TXN000737,U001,2025-11-02 20:11:00,74.15,SETEL,Fuel,DEBIT CARD,DEBIT,Kuala Lumpur,20,6,True,EVENING,83.21,22.89,142,85.28,42,-0.4,NORMAL,No unusual spending behavior detected
TXN000742,U001,2025-11-03 11:15:00,46.9,TNG TRANSIT,Transport,DEBIT CARD,DEBIT,Shah Alam,11,0,False,MORNING,27.72,12.25,129,27.53,54,1.57,NORMAL,No unusual spending behavior detected
TXN000741,U001,2025-11-03 11:49:00,230.98,AEON,Grocery,DEBIT CARD,DEBIT,Kuala Lumpur,11,0,False,MORNING,141.85,61.78,177,148.39,49,1.44,NORMAL,No unusual spending behavior detected
TXN000743,U001,2025-11-04 09:20:00,47.44,MCDONALDS,Food,DEBIT CARD,DEBIT,Petaling Jaya,9,1,False,MORNING,71.84,34.34,263,65.96,57,-0.71,NORMAL,No unusual spending behavior detected
TXN000744,U001,2025-11-04 14:56:00,82.98,PETRONAS,Fuel,DEBIT CARD,DEBIT,Petaling Jaya,14,1,False,AFTERNOON,83.21,22.89,142,83.28,55,-0.01,NORMAL,No unusual spending behavior detected
